fecha;provincia;casos_confirmados;nuevos_positivos;altas;fallecimientos;codigo_ine;Posicion
19/07/2021;Soria;10763;59;1346;288;42173;41.666667,-2.666667
19/07/2021;Zamora;15940;31;2015;437;49275;41.75,-6.0
19/07/2021;Çvila;14140;45;1813;348;5019;40.616092,-4.929031
19/07/2021;Salamanca;35590;68;4166;843;37274;40.833333,-6.0
19/07/2021;Segovia;18751;50;1970;371;40004;41.166667,-4.0
19/07/2021;Valladolid;58587;183;7526;1185;47186;41.583333,-4.666667
18/07/2021;Palencia;21638;121;2328;454;34120;42.432128,-4.520647
18/07/2021;Salamanca;35522;85;4166;843;37274;40.833333,-6.0
18/07/2021;Valladolid;58404;171;7524;1185;47186;41.583333,-4.666667
18/07/2021;Çvila;14095;55;1813;348;5019;40.616092,-4.929031
18/07/2021;Segovia;18701;59;1970;371;40004;41.166667,-4.0
18/07/2021;Burgos;43887;331;4328;717;9059;42.383333,-3.666667
18/07/2021;LeÇün;46323;139;5325;1162;24089;42.666667,-6.0
18/07/2021;Soria;10704;72;1346;288;42173;41.666667,-2.666667
18/07/2021;Zamora;15909;28;2014;437;49275;41.75,-6.0
17/07/2021;LeÇün;46184;269;5324;1162;24089;42.666667,-6.0
17/07/2021;Segovia;18642;68;1970;371;40004;41.166667,-4.0
17/07/2021;Soria;10632;73;1346;288;42173;41.666667,-2.666667
17/07/2021;Çvila;14040;86;1813;348;5019;40.616092,-4.929031
17/07/2021;Burgos;43556;362;4318;717;9059;42.383333,-3.666667
17/07/2021;Valladolid;58233;327;7523;1185;47186;41.583333,-4.666667
17/07/2021;Palencia;21517;136;2328;454;34120;42.432128,-4.520647
17/07/2021;Salamanca;35437;193;4165;842;37274;40.833333,-6.0
17/07/2021;Zamora;15881;90;2014;437;49275;41.75,-6.0
16/07/2021;Palencia;21381;161;2326;454;34120;42.432128,-4.520647
16/07/2021;Soria;10559;69;1343;288;42173;41.666667,-2.666667
16/07/2021;Zamora;15791;111;2010;437;49275;41.75,-6.0
16/07/2021;Burgos;43194;465;4305;717;9059;42.383333,-3.666667
16/07/2021;Salamanca;35242;216;4161;841;37274;40.833333,-6.0
16/07/2021;Valladolid;57906;379;7514;1185;47186;41.583333,-4.666667
16/07/2021;Çvila;13954;83;1810;348;5019;40.616092,-4.929031
16/07/2021;LeÇün;45915;248;5315;1162;24089;42.666667,-6.0
16/07/2021;Segovia;18572;64;1970;371;40004;41.166667,-4.0
15/07/2021;Soria;10490;56;1343;288;42173;41.666667,-2.666667
15/07/2021;Burgos;42729;458;4298;717;9059;42.383333,-3.666667
15/07/2021;Palencia;21221;170;2325;454;34120;42.432128,-4.520647
15/07/2021;Segovia;18507;81;1970;371;40004;41.166667,-4.0
15/07/2021;Çvila;13871;65;1810;348;5019;40.616092,-4.929031
15/07/2021;LeÇün;45666;272;5309;1162;24089;42.666667,-6.0
15/07/2021;Salamanca;35025;222;4159;840;37274;40.833333,-6.0
15/07/2021;Valladolid;57527;383;7512;1184;47186;41.583333,-4.666667
15/07/2021;Zamora;15680;131;2006;437;49275;41.75,-6.0
14/07/2021;Palencia;21051;155;2321;454;34120;42.432128,-4.520647
14/07/2021;Burgos;42271;686;4288;717;9059;42.383333,-3.666667
14/07/2021;Segovia;18425;66;1970;371;40004;41.166667,-4.0
14/07/2021;Soria;10434;74;1343;288;42173;41.666667,-2.666667
14/07/2021;Zamora;15549;128;2006;437;49275;41.75,-6.0
14/07/2021;Salamanca;34802;139;4158;840;37274;40.833333,-6.0
14/07/2021;Çvila;13807;82;1810;348;5019;40.616092,-4.929031
14/07/2021;LeÇün;45394;271;5307;1162;24089;42.666667,-6.0
14/07/2021;Valladolid;57144;411;7507;1184;47186;41.583333,-4.666667
13/07/2021;Palencia;20896;96;2318;454;34120;42.432128,-4.520647
13/07/2021;Segovia;18358;59;1970;371;40004;41.166667,-4.0
13/07/2021;Valladolid;56733;357;7499;1184;47186;41.583333,-4.666667
13/07/2021;Çvila;13725;54;1808;348;5019;40.616092,-4.929031
13/07/2021;LeÇün;45123;204;5304;1162;24089;42.666667,-6.0
13/07/2021;Soria;10360;49;1343;288;42173;41.666667,-2.666667
13/07/2021;Burgos;41585;438;4282;716;9059;42.383333,-3.666667
13/07/2021;Salamanca;34662;130;4158;840;37274;40.833333,-6.0
13/07/2021;Zamora;15421;96;2003;437;49275;41.75,-6.0
12/07/2021;Burgos;41149;251;4279;716;9059;42.383333,-3.666667
12/07/2021;Palencia;20799;157;2316;454;34120;42.432128,-4.520647
12/07/2021;Soria;10311;48;1343;288;42173;41.666667,-2.666667
12/07/2021;Salamanca;34532;254;4158;840;37274;40.833333,-6.0
12/07/2021;Zamora;15324;103;2003;437;49275;41.75,-6.0
12/07/2021;Çvila;13670;36;1808;348;5019;40.616092,-4.929031
12/07/2021;Segovia;18297;41;1970;371;40004;41.166667,-4.0
12/07/2021;LeÇün;44918;105;5299;1161;24089;42.666667,-6.0
12/07/2021;Valladolid;56377;156;7493;1184;47186;41.583333,-4.666667
11/07/2021;Çvila;13634;65;;;5019;40.616092,-4.929031
11/07/2021;LeÇün;44813;143;;;24089;42.666667,-6.0
11/07/2021;Salamanca;34278;141;;;37274;40.833333,-6.0
11/07/2021;Soria;10263;59;;;42173;41.666667,-2.666667
11/07/2021;Valladolid;56221;161;;;47186;41.583333,-4.666667
11/07/2021;Zamora;15221;80;;;49275;41.75,-6.0
11/07/2021;Palencia;20642;109;;;34120;42.432128,-4.520647
11/07/2021;Burgos;40898;206;;;9059;42.383333,-3.666667
11/07/2021;Segovia;18256;64;;;40004;41.166667,-4.0
10/07/2021;Çvila;13569;69;;;5019;40.616092,-4.929031
10/07/2021;Burgos;40692;886;;;9059;42.383333,-3.666667
10/07/2021;LeÇün;44670;270;;;24089;42.666667,-6.0
10/07/2021;Segovia;18193;100;;;40004;41.166667,-4.0
10/07/2021;Soria;10204;52;;;42173;41.666667,-2.666667
10/07/2021;Zamora;15141;160;;;49275;41.75,-6.0
10/07/2021;Palencia;20533;167;;;34120;42.432128,-4.520647
10/07/2021;Valladolid;56060;380;;;47186;41.583333,-4.666667
10/07/2021;Salamanca;34137;184;;;37274;40.833333,-6.0
09/07/2021;Burgos;39806;438;4277;715;9059;42.383333,-3.666667
09/07/2021;Salamanca;33951;177;4158;840;37274;40.833333,-6.0
09/07/2021;Zamora;14981;145;2002;437;49275;41.75,-6.0
09/07/2021;Segovia;18093;50;1970;371;40004;41.166667,-4.0
09/07/2021;Soria;10154;60;1343;288;42173;41.666667,-2.666667
09/07/2021;Palencia;20366;129;2314;454;34120;42.432128,-4.520647
09/07/2021;Çvila;13500;57;1806;347;5019;40.616092,-4.929031
09/07/2021;LeÇün;44400;375;5294;1159;24089;42.666667,-6.0
09/07/2021;Valladolid;55682;362;7480;1183;47186;41.583333,-4.666667
08/07/2021;Burgos;39368;499;4271;715;9059;42.383333,-3.666667
08/07/2021;Segovia;18043;81;1969;371;40004;41.166667,-4.0
08/07/2021;Valladolid;55320;339;7479;1183;47186;41.583333,-4.666667
08/07/2021;Çvila;13443;37;1805;347;5019;40.616092,-4.929031
08/07/2021;Salamanca;33774;196;4158;840;37274;40.833333,-6.0
08/07/2021;Zamora;14836;154;2002;437;49275;41.75,-6.0
08/07/2021;LeÇün;44025;315;5291;1159;24089;42.666667,-6.0
08/07/2021;Soria;10094;55;1341;288;42173;41.666667,-2.666667
08/07/2021;Palencia;20237;175;2314;454;34120;42.432128,-4.520647
07/07/2021;Burgos;38866;410;4267;715;9059;42.383333,-3.666667
07/07/2021;Soria;10039;34;1340;288;42173;41.666667,-2.666667
07/07/2021;Çvila;13406;15;1805;347;5019;40.616092,-4.929031
07/07/2021;Salamanca;33578;270;4157;840;37274;40.833333,-6.0
07/07/2021;Segovia;17961;47;1969;371;40004;41.166667,-4.0
07/07/2021;Zamora;14682;143;2001;437;49275;41.75,-6.0
07/07/2021;LeÇün;43709;233;5289;1159;24089;42.666667,-6.0
07/07/2021;Palencia;20062;69;2314;454;34120;42.432128,-4.520647
07/07/2021;Valladolid;54981;296;7478;1183;47186;41.583333,-4.666667
06/07/2021;Çvila;13392;14;1805;347;5019;40.616092,-4.929031
06/07/2021;Salamanca;33309;107;4157;840;37274;40.833333,-6.0
06/07/2021;Soria;10006;28;1340;288;42173;41.666667,-2.666667
06/07/2021;Burgos;38455;340;4266;714;9059;42.383333,-3.666667
06/07/2021;Palencia;19993;98;2314;454;34120;42.432128,-4.520647
06/07/2021;LeÇün;43476;220;5286;1159;24089;42.666667,-6.0
06/07/2021;Segovia;17914;36;1968;371;40004;41.166667,-4.0
06/07/2021;Valladolid;54686;213;7476;1183;47186;41.583333,-4.666667
06/07/2021;Zamora;14539;126;1998;437;49275;41.75,-6.0
05/07/2021;Burgos;38115;141;4266;714;9059;42.383333,-3.666667
05/07/2021;Palencia;19895;41;2313;454;34120;42.432128,-4.520647
05/07/2021;Zamora;14413;50;1996;437;49275;41.75,-6.0
05/07/2021;Çvila;13378;7;1805;347;5019;40.616092,-4.929031
05/07/2021;LeÇün;43255;97;5282;1159;24089;42.666667,-6.0
05/07/2021;Salamanca;33202;38;4156;840;37274;40.833333,-6.0
05/07/2021;Segovia;17878;30;1968;371;40004;41.166667,-4.0
05/07/2021;Valladolid;54473;124;7476;1183;47186;41.583333,-4.666667
05/07/2021;Soria;9979;12;1338;288;42173;41.666667,-2.666667
04/07/2021;Burgos;38004;184;;;9059;42.383333,-3.666667
04/07/2021;Palencia;19895;61;;;34120;42.432128,-4.520647
04/07/2021;Salamanca;33136;46;;;37274;40.833333,-6.0
04/07/2021;Çvila;13183;13;;;5019;40.616092,-4.929031
04/07/2021;Segovia;17934;20;;;40004;41.166667,-4.0
04/07/2021;Soria;10087;19;;;42173;41.666667,-2.666667
04/07/2021;Zamora;14363;107;;;49275;41.75,-6.0
04/07/2021;LeÇün;43206;461;;;24089;42.666667,-6.0
04/07/2021;Valladolid;53918;73;;;47186;41.583333,-4.666667
03/07/2021;Segovia;17914;23;;;40004;41.166667,-4.0
03/07/2021;Palencia;19834;73;;;34120;42.432128,-4.520647
03/07/2021;Çvila;13170;12;;;5019;40.616092,-4.929031
03/07/2021;Burgos;37820;211;;;9059;42.383333,-3.666667
03/07/2021;LeÇün;42745;245;;;24089;42.666667,-6.0
03/07/2021;Salamanca;33090;90;;;37274;40.833333,-6.0
03/07/2021;Valladolid;53845;186;;;47186;41.583333,-4.666667
03/07/2021;Zamora;14256;88;;;49275;41.75,-6.0
03/07/2021;Soria;10068;24;;;42173;41.666667,-2.666667
02/07/2021;Segovia;17891;27;1968;371;40004;41.166667,-4.0
02/07/2021;Zamora;14168;189;1996;437;49275;41.75,-6.0
02/07/2021;Burgos;37609;125;4263;714;9059;42.383333,-3.666667
02/07/2021;Valladolid;53659;208;7470;1183;47186;41.583333,-4.666667
02/07/2021;Salamanca;33000;93;4156;840;37274;40.833333,-6.0
02/07/2021;Soria;10044;15;1338;288;42173;41.666667,-2.666667
02/07/2021;Çvila;13158;15;1804;347;5019;40.616092,-4.929031
02/07/2021;LeÇün;42500;182;5281;1159;24089;42.666667,-6.0
02/07/2021;Palencia;19761;55;2313;454;34120;42.432128,-4.520647
01/07/2021;Valladolid;53451;149;7468;1182;47186;41.583333,-4.666667
01/07/2021;Çvila;13143;12;1803;347;5019;40.616092,-4.929031
01/07/2021;Burgos;37484;110;4261;714;9059;42.383333,-3.666667
01/07/2021;Palencia;19706;36;2312;454;34120;42.432128,-4.520647
01/07/2021;Segovia;17864;10;1968;371;40004;41.166667,-4.0
01/07/2021;LeÇün;42318;206;5278;1159;24089;42.666667,-6.0
01/07/2021;Soria;10029;15;1338;288;42173;41.666667,-2.666667
01/07/2021;Salamanca;32907;92;4156;840;37274;40.833333,-6.0
01/07/2021;Zamora;13979;66;1996;437;49275;41.75,-6.0
30/06/2021;Burgos;37374;86;4257;714;9059;42.383333,-3.666667
30/06/2021;Segovia;17854;8;1966;371;40004;41.166667,-4.0
30/06/2021;Zamora;13913;58;1996;437;49275;41.75,-6.0
30/06/2021;Palencia;19670;6;2312;454;34120;42.432128,-4.520647
30/06/2021;Soria;10014;10;1338;288;42173;41.666667,-2.666667
30/06/2021;Valladolid;53302;82;7466;1181;47186;41.583333,-4.666667
30/06/2021;Çvila;13131;14;1803;347;5019;40.616092,-4.929031
30/06/2021;LeÇün;42112;219;5275;1159;24089;42.666667,-6.0
30/06/2021;Salamanca;32815;76;4156;840;37274;40.833333,-6.0
29/06/2021;Burgos;37288;49;4256;714;9059;42.383333,-3.666667
29/06/2021;Segovia;17846;3;1966;371;40004;41.166667,-4.0
29/06/2021;Zamora;13855;27;1996;437;49275;41.75,-6.0
29/06/2021;Çvila;13117;4;1803;347;5019;40.616092,-4.929031
29/06/2021;Salamanca;32739;27;4156;840;37274;40.833333,-6.0
29/06/2021;Soria;10004;4;1337;288;42173;41.666667,-2.666667
29/06/2021;Palencia;19664;10;2309;453;34120;42.432128,-4.520647
29/06/2021;Valladolid;53220;40;7464;1180;47186;41.583333,-4.666667
29/06/2021;LeÇün;41893;66;5272;1159;24089;42.666667,-6.0
28/06/2021;Zamora;13828;3;1995;437;49275;41.75,-6.0
28/06/2021;Palencia;19654;2;2309;453;34120;42.432128,-4.520647
28/06/2021;Segovia;17843;1;1964;371;40004;41.166667,-4.0
28/06/2021;Soria;10000;3;1336;288;42173;41.666667,-2.666667
28/06/2021;Çvila;13113;1;1802;347;5019;40.616092,-4.929031
28/06/2021;Salamanca;32712;8;4155;840;37274;40.833333,-6.0
28/06/2021;Burgos;37239;22;4252;714;9059;42.383333,-3.666667
28/06/2021;LeÇün;41827;14;5268;1159;24089;42.666667,-6.0
28/06/2021;Valladolid;53180;22;7459;1179;47186;41.583333,-4.666667
27/06/2021;Çvila;13112;6;1802;347;5019;40.616092,-4.929031
27/06/2021;Salamanca;32704;6;4154;840;37274;40.833333,-6.0
27/06/2021;Segovia;17842;6;1964;371;40004;41.166667,-4.0
27/06/2021;Zamora;13825;8;1995;437;49275;41.75,-6.0
27/06/2021;LeÇün;41813;42;5267;1158;24089;42.666667,-6.0
27/06/2021;Palencia;19652;5;2308;452;34120;42.432128,-4.520647
27/06/2021;Burgos;37217;24;4252;714;9059;42.383333,-3.666667
27/06/2021;Soria;9997;3;1336;288;42173;41.666667,-2.666667
27/06/2021;Valladolid;53158;10;7457;1177;47186;41.583333,-4.666667
26/06/2021;Burgos;37193;28;4252;714;9059;42.383333,-3.666667
26/06/2021;Zamora;13817;3;1995;437;49275;41.75,-6.0
26/06/2021;LeÇün;41771;47;5265;1157;24089;42.666667,-6.0
26/06/2021;Palencia;19647;3;2308;452;34120;42.432128,-4.520647
26/06/2021;Salamanca;32698;19;4154;840;37274;40.833333,-6.0
26/06/2021;Soria;9994;3;1336;288;42173;41.666667,-2.666667
26/06/2021;Valladolid;53148;33;7457;1177;47186;41.583333,-4.666667
26/06/2021;Çvila;13106;6;1801;346;5019;40.616092,-4.929031
26/06/2021;Segovia;17836;3;1964;371;40004;41.166667,-4.0
25/06/2021;LeÇün;41724;34;5261;1156;24089;42.666667,-6.0
25/06/2021;Salamanca;32679;10;4154;840;37274;40.833333,-6.0
25/06/2021;Soria;9991;1;1336;288;42173;41.666667,-2.666667
25/06/2021;Palencia;19644;9;2307;452;34120;42.432128,-4.520647
25/06/2021;Zamora;13814;5;1994;437;49275;41.75,-6.0
25/06/2021;Segovia;17833;2;1964;371;40004;41.166667,-4.0
25/06/2021;Çvila;13100;3;1799;346;5019;40.616092,-4.929031
25/06/2021;Valladolid;53115;23;7451;1177;47186;41.583333,-4.666667
25/06/2021;Burgos;37165;32;4251;714;9059;42.383333,-3.666667
24/06/2021;LeÇün;41690;31;5261;1156;24089;42.666667,-6.0
24/06/2021;Palencia;19635;4;2305;452;34120;42.432128,-4.520647
24/06/2021;Çvila;13097;1;1799;346;5019;40.616092,-4.929031
24/06/2021;Burgos;37133;20;4251;714;9059;42.383333,-3.666667
24/06/2021;Segovia;17831;3;1964;371;40004;41.166667,-4.0
24/06/2021;Soria;9990;8;1336;288;42173;41.666667,-2.666667
24/06/2021;Valladolid;53092;15;7447;1177;47186;41.583333,-4.666667
24/06/2021;Zamora;13809;4;1993;436;49275;41.75,-6.0
24/06/2021;Salamanca;32669;12;4154;840;37274;40.833333,-6.0
23/06/2021;Çvila;13096;6;1798;345;5019;40.616092,-4.929031
23/06/2021;Segovia;17828;1;1962;371;40004;41.166667,-4.0
23/06/2021;Valladolid;53077;34;7440;1177;47186;41.583333,-4.666667
23/06/2021;LeÇün;41659;21;5257;1155;24089;42.666667,-6.0
23/06/2021;Soria;9982;2;1335;288;42173;41.666667,-2.666667
23/06/2021;Burgos;37113;17;4248;714;9059;42.383333,-3.666667
23/06/2021;Palencia;19631;5;2305;452;34120;42.432128,-4.520647
23/06/2021;Salamanca;32657;11;4154;840;37274;40.833333,-6.0
23/06/2021;Zamora;13805;1;1992;436;49275;41.75,-6.0
22/06/2021;Çvila;13090;2;1797;345;5019;40.616092,-4.929031
22/06/2021;Burgos;37096;11;4245;714;9059;42.383333,-3.666667
22/06/2021;LeÇün;41638;49;5255;1155;24089;42.666667,-6.0
22/06/2021;Salamanca;32646;13;4152;840;37274;40.833333,-6.0
22/06/2021;Segovia;17827;1;1960;371;40004;41.166667,-4.0
22/06/2021;Valladolid;53043;27;7433;1177;47186;41.583333,-4.666667
22/06/2021;Zamora;13804;6;1990;436;49275;41.75,-6.0
22/06/2021;Palencia;19626;3;2304;452;34120;42.432128,-4.520647
22/06/2021;Soria;9980;4;1335;288;42173;41.666667,-2.666667
21/06/2021;Soria;9976;0;1335;288;42173;41.666667,-2.666667
21/06/2021;Salamanca;32633;4;4151;840;37274;40.833333,-6.0
21/06/2021;Zamora;13798;3;1990;436;49275;41.75,-6.0
21/06/2021;Çvila;13088;3;1797;345;5019;40.616092,-4.929031
21/06/2021;LeÇün;41589;8;5254;1155;24089;42.666667,-6.0
21/06/2021;Valladolid;53016;12;7427;1177;47186;41.583333,-4.666667
21/06/2021;Palencia;19623;1;2303;451;34120;42.432128,-4.520647
21/06/2021;Burgos;37085;6;4244;714;9059;42.383333,-3.666667
21/06/2021;Segovia;17826;1;1958;371;40004;41.166667,-4.0
20/06/2021;Burgos;37079;14;4244;714;9059;42.383333,-3.666667
20/06/2021;Palencia;19622;8;2303;451;34120;42.432128,-4.520647
20/06/2021;Segovia;17825;6;1958;371;40004;41.166667,-4.0
20/06/2021;Salamanca;32629;8;4151;840;37274;40.833333,-6.0
20/06/2021;Çvila;13085;1;1797;345;5019;40.616092,-4.929031
20/06/2021;LeÇün;41581;28;5253;1154;24089;42.666667,-6.0
20/06/2021;Zamora;13795;3;1989;436;49275;41.75,-6.0
20/06/2021;Soria;9976;1;1335;288;42173;41.666667,-2.666667
20/06/2021;Valladolid;53004;9;7426;1176;47186;41.583333,-4.666667
19/06/2021;Soria;9975;0;1335;288;42173;41.666667,-2.666667
19/06/2021;Salamanca;32621;22;4151;840;37274;40.833333,-6.0
19/06/2021;Segovia;17819;0;1958;371;40004;41.166667,-4.0
19/06/2021;Çvila;13084;12;1796;345;5019;40.616092,-4.929031
19/06/2021;LeÇün;41553;36;5253;1154;24089;42.666667,-6.0
19/06/2021;Valladolid;52995;38;7424;1175;47186;41.583333,-4.666667
19/06/2021;Burgos;37065;28;4243;714;9059;42.383333,-3.666667
19/06/2021;Palencia;19614;9;2303;451;34120;42.432128,-4.520647
19/06/2021;Zamora;13792;7;1989;436;49275;41.75,-6.0
18/06/2021;LeÇün;41517;34;5251;1154;24089;42.666667,-6.0
18/06/2021;Segovia;17819;4;1956;371;40004;41.166667,-4.0
18/06/2021;Burgos;37037;19;4240;714;9059;42.383333,-3.666667
18/06/2021;Palencia;19605;7;2300;451;34120;42.432128,-4.520647
18/06/2021;Soria;9975;3;1334;288;42173;41.666667,-2.666667
18/06/2021;Valladolid;52957;28;7420;1175;47186;41.583333,-4.666667
18/06/2021;Zamora;13785;3;1988;436;49275;41.75,-6.0
18/06/2021;Çvila;13072;11;1796;345;5019;40.616092,-4.929031
18/06/2021;Salamanca;32599;5;4148;840;37274;40.833333,-6.0
17/06/2021;Çvila;13061;3;1796;345;5019;40.616092,-4.929031
17/06/2021;Salamanca;32594;7;4148;840;37274;40.833333,-6.0
17/06/2021;Segovia;17815;3;1955;371;40004;41.166667,-4.0
17/06/2021;Burgos;37018;18;4238;714;9059;42.383333,-3.666667
17/06/2021;LeÇün;41483;24;5247;1154;24089;42.666667,-6.0
17/06/2021;Palencia;19598;3;2298;451;34120;42.432128,-4.520647
17/06/2021;Soria;9972;3;1333;288;42173;41.666667,-2.666667
17/06/2021;Valladolid;52929;26;7419;1175;47186;41.583333,-4.666667
17/06/2021;Zamora;13782;14;1987;436;49275;41.75,-6.0
16/06/2021;Soria;9969;3;1333;288;42173;41.666667,-2.666667
16/06/2021;Çvila;13058;18;1794;345;5019;40.616092,-4.929031
16/06/2021;Burgos;37000;46;4235;714;9059;42.383333,-3.666667
16/06/2021;LeÇün;41459;49;5244;1154;24089;42.666667,-6.0
16/06/2021;Segovia;17812;9;1953;371;40004;41.166667,-4.0
16/06/2021;Valladolid;52903;45;7411;1175;47186;41.583333,-4.666667
16/06/2021;Zamora;13768;9;1984;436;49275;41.75,-6.0
16/06/2021;Palencia;19595;3;2297;451;34120;42.432128,-4.520647
16/06/2021;Salamanca;32587;9;4147;840;37274;40.833333,-6.0
15/06/2021;Segovia;17803;9;1949;371;40004;41.166667,-4.0
15/06/2021;Çvila;13040;6;1792;345;5019;40.616092,-4.929031
15/06/2021;Burgos;36954;22;4232;714;9059;42.383333,-3.666667
15/06/2021;LeÇün;41410;43;5240;1154;24089;42.666667,-6.0
15/06/2021;Valladolid;52858;61;7402;1174;47186;41.583333,-4.666667
15/06/2021;Zamora;13759;13;1984;436;49275;41.75,-6.0
15/06/2021;Salamanca;32578;10;4145;840;37274;40.833333,-6.0
15/06/2021;Palencia;19592;8;2295;451;34120;42.432128,-4.520647
15/06/2021;Soria;9966;1;1333;288;42173;41.666667,-2.666667
14/06/2021;Soria;9965;2;1333;288;42173;41.666667,-2.666667
14/06/2021;Valladolid;52797;13;7394;1174;47186;41.583333,-4.666667
14/06/2021;Zamora;13746;3;1982;436;49275;41.75,-6.0
14/06/2021;Segovia;17794;2;1948;371;40004;41.166667,-4.0
14/06/2021;Çvila;13034;8;1792;345;5019;40.616092,-4.929031
14/06/2021;Burgos;36932;7;4229;714;9059;42.383333,-3.666667
14/06/2021;LeÇün;41367;5;5233;1154;24089;42.666667,-6.0
14/06/2021;Palencia;19584;3;2293;451;34120;42.432128,-4.520647
14/06/2021;Salamanca;32568;5;4143;840;37274;40.833333,-6.0
13/06/2021;Soria;9963;2;1333;288;42173;41.666667,-2.666667
13/06/2021;Çvila;13026;5;1792;345;5019;40.616092,-4.929031
13/06/2021;Burgos;36925;16;4227;714;9059;42.383333,-3.666667
13/06/2021;LeÇün;41362;15;5233;1154;24089;42.666667,-6.0
13/06/2021;Salamanca;32563;3;4143;840;37274;40.833333,-6.0
13/06/2021;Zamora;13743;5;1982;436;49275;41.75,-6.0
13/06/2021;Palencia;19581;4;2293;451;34120;42.432128,-4.520647
13/06/2021;Segovia;17792;1;1948;371;40004;41.166667,-4.0
13/06/2021;Valladolid;52784;30;7393;1174;47186;41.583333,-4.666667
12/06/2021;Burgos;36909;19;4227;714;9059;42.383333,-3.666667
12/06/2021;Salamanca;32560;11;4143;840;37274;40.833333,-6.0
12/06/2021;Zamora;13738;12;1982;436;49275;41.75,-6.0
12/06/2021;Palencia;19577;14;2293;451;34120;42.432128,-4.520647
12/06/2021;Segovia;17791;10;1947;370;40004;41.166667,-4.0
12/06/2021;Çvila;13021;13;1791;345;5019;40.616092,-4.929031
12/06/2021;Soria;9961;2;1333;288;42173;41.666667,-2.666667
12/06/2021;LeÇün;41347;41;5233;1154;24089;42.666667,-6.0
12/06/2021;Valladolid;52754;57;7393;1173;47186;41.583333,-4.666667
11/06/2021;LeÇün;41306;33;5227;1154;24089;42.666667,-6.0
11/06/2021;Burgos;36890;25;4225;714;9059;42.383333,-3.666667
11/06/2021;Soria;9959;3;1333;288;42173;41.666667,-2.666667
11/06/2021;Segovia;17781;6;1947;370;40004;41.166667,-4.0
11/06/2021;Çvila;13008;13;1789;345;5019;40.616092,-4.929031
11/06/2021;Palencia;19563;5;2291;451;34120;42.432128,-4.520647
11/06/2021;Salamanca;32549;8;4143;840;37274;40.833333,-6.0
11/06/2021;Valladolid;52697;92;7384;1172;47186;41.583333,-4.666667
11/06/2021;Zamora;13726;11;1980;436;49275;41.75,-6.0
10/06/2021;Çvila;12995;15;1788;345;5019;40.616092,-4.929031
10/06/2021;LeÇün;41273;35;5226;1154;24089;42.666667,-6.0
10/06/2021;Soria;9956;0;1331;288;42173;41.666667,-2.666667
10/06/2021;Segovia;17775;14;1946;370;40004;41.166667,-4.0
10/06/2021;Valladolid;52605;36;7378;1171;47186;41.583333,-4.666667
10/06/2021;Salamanca;32541;12;4142;839;37274;40.833333,-6.0
10/06/2021;Palencia;19558;8;2289;451;34120;42.432128,-4.520647
10/06/2021;Zamora;13715;14;1980;436;49275;41.75,-6.0
10/06/2021;Burgos;36865;42;4220;714;9059;42.383333,-3.666667
09/06/2021;Soria;9956;1;1330;288;42173;41.666667,-2.666667
